book_id,genres 
3656,'fiction'
23341855,"'romance', 'fiction'"
9969571,"'fiction', 'young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
13152668,"'non-fiction', 'history', 'historical fiction', 'biography'"
320,"'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'romance'"
77395,"'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'children', 'romance'"
77394,"'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'children', 'romance'"
77392,"'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'children', 'romance'"
77391,"'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'children', 'romance'"
77390,"'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'children', 'romance'"
77398,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
93426,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
5526,"'romance', 'fiction', 'young-adult'"
5527,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction'"
1768603,"'fiction', 'mystery', 'thriller', 'crime'"
6665671,"'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'romance'"
52588,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
12982393,"'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
85733,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
22188,"'young-adult', 'fiction', 'romance'"
21411887,"'romance', 'young-adult', 'fiction'"
3754016,"'fantasy', 'paranormal', 'fiction', 'romance', 'young-adult', 'history', 'historical fiction', 'biography'"
3559,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
22417,"'comics', 'graphic', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
5267365,"'young-adult', 'mystery', 'thriller', 'crime', 'romance', 'fiction', 'fantasy', 'paranormal'"
20252,"'fiction', 'fantasy', 'paranormal'"
20253,"'fiction', 'fantasy', 'paranormal'"
825473,"'fiction', 'mystery', 'thriller', 'crime'"
17733861,"'fantasy', 'paranormal', 'romance', 'young-adult', 'fiction'"
11166890,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
544424,"'young-adult', 'romance', 'fiction'"
27822,"'poetry', 'fiction', 'romance', 'history', 'historical fiction', 'biography'"
23164927,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
10111087,"'non-fiction', 'history', 'historical fiction', 'biography'"
64216,"'fantasy', 'paranormal', 'fiction', 'comics', 'graphic', 'mystery', 'thriller', 'crime', 'young-adult'"
64218,"'fiction', 'fantasy', 'paranormal', 'young-adult', 'comics', 'graphic'"
90420,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult'"
135479,"'fiction', 'fantasy', 'paranormal'"
16176440,'fiction'
598117,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'children'"
12254379,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
46908,"'fantasy', 'paranormal', 'romance', 'comics', 'graphic', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime'"
46906,"'fantasy', 'paranormal', 'romance', 'comics', 'graphic', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime'"
8574333,"'fiction', 'mystery', 'thriller', 'crime'"
9328,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance'"
28553,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'children'"
26074181,"'fiction', 'young-adult', 'romance', 'fantasy', 'paranormal'"
106882,"'non-fiction', 'history', 'historical fiction', 'biography'"
73051,"'fiction', 'fantasy', 'paranormal'"
6420846,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
2067,"'non-fiction', 'history', 'historical fiction', 'biography'"
714902,"'young-adult', 'romance', 'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'children'"
33820,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
170548,'non-fiction'
16163690,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
17306293,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'young-adult'"
11450591,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'romance'"
22843341,"'romance', 'young-adult', 'fiction'"
37781,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'non-fiction'"
6621143,"'young-adult', 'romance', 'fiction'"
42432,"'fiction', 'fantasy', 'paranormal'"
110444,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'romance', 'young-adult'"
133664,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'romance'"
32559,"'fiction', 'fantasy', 'paranormal', 'poetry', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
32552,"'poetry', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'romance'"
50453,"'fiction', 'poetry', 'non-fiction'"
125963,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'young-adult'"
17255186,"'fiction', 'non-fiction'"
1633,'non-fiction'
1635,'non-fiction'
17568801,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
124918,"'fiction', 'mystery', 'thriller', 'crime', 'non-fiction'"
287633,"'fantasy', 'paranormal', 'romance', 'fiction'"
297627,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'young-adult'"
11913681,"'young-adult', 'romance', 'fiction'"
112322,"'fiction', 'history', 'historical fiction', 'biography'"
10767466,"'comics', 'graphic', 'history', 'historical fiction', 'biography', 'fiction', 'non-fiction', 'young-adult'"
17667452,"'fiction', 'young-adult'"
29610595,"'romance', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult'"
13605727,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction'"
9275658,"'romance', 'fantasy', 'paranormal', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
363973,"'children', 'fantasy', 'paranormal', 'fiction'"
226706,"'fiction', 'young-adult', 'romance', 'mystery', 'thriller', 'crime'"
3863861,"'romance', 'fiction'"
11988046,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
17402288,"'fiction', 'romance'"
18045473,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
84927,"'fiction', 'history', 'historical fiction', 'biography', 'poetry', 'non-fiction'"
17333171,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
17333174,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
587638,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
10790290,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'history', 'historical fiction', 'biography'"
85990,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance', 'history', 'historical fiction', 'biography'"
85993,"'young-adult', 'romance', 'fiction', 'children'"
18460392,"'fiction', 'young-adult', 'romance'"
8105569,"'non-fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'fiction'"
380976,"'mystery', 'thriller', 'crime', 'fiction'"
9712492,"'fantasy', 'paranormal', 'romance', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime'"
18667976,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime'"
37296,"'mystery', 'thriller', 'crime', 'fiction'"
37297,"'mystery', 'thriller', 'crime', 'fiction'"
37298,"'mystery', 'thriller', 'crime', 'fiction'"
17449417,"'romance', 'young-adult', 'fiction'"
56373,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'fantasy', 'paranormal'"
3973,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
3972,"'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
3974,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'non-fiction'"
3977,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
17934385,"'fiction', 'romance'"
7355137,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'children'"
11861815,"'young-adult', 'fiction', 'romance'"
68591,"'fiction', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime'"
42933,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
21704,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'non-fiction'"
22874559,"'romance', 'fiction', 'young-adult'"
43945,'fiction'
43944,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'non-fiction'"
18889,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'romance'"
18884,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'romance'"
11445880,"'romance', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'young-adult'"
11824,"'fiction', 'history', 'historical fiction', 'biography', 'children', 'young-adult', 'fantasy', 'paranormal'"
8171378,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
46601,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
228560,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
9635495,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
12031532,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
3475161,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
35430,"'fiction', 'fantasy', 'paranormal', 'young-adult', 'mystery', 'thriller', 'crime'"
1963638,'non-fiction'
10836728,"'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'young-adult'"
2358737,"'non-fiction', 'history', 'historical fiction', 'biography'"
989313,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
11996019,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'young-adult', 'comics', 'graphic'"
7701043,"'fiction', 'mystery', 'thriller', 'crime'"
132609,"'children', 'fiction'"
25666046,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'non-fiction'"
2526,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
2528,"'fiction', 'romance', 'fantasy', 'paranormal'"
77786,"'fiction', 'fantasy', 'paranormal'"
77787,"'fiction', 'fantasy', 'paranormal'"
14781219,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
10907,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
10909,"'fiction', 'mystery', 'thriller', 'crime', 'young-adult', 'romance', 'comics', 'graphic'"
10908,"'romance', 'fiction'"
7164343,"'fiction', 'mystery', 'thriller', 'crime'"
18730158,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
25066591,"'mystery', 'thriller', 'crime', 'fiction'"
1381,"'fiction', 'poetry', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'non-fiction'"
13580928,"'young-adult', 'mystery', 'thriller', 'crime', 'romance', 'fiction'"
4070493,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
13578175,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
89165,"'mystery', 'thriller', 'crime', 'fiction'"
89160,"'mystery', 'thriller', 'crime', 'romance', 'fiction', 'fantasy', 'paranormal'"
7201913,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime'"
6482837,"'young-adult', 'romance', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
656,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
7682,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'non-fiction'"
15730101,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
22474626,"'romance', 'fiction'"
140278,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
820956,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'fantasy', 'paranormal'"
11012,"'fiction', 'history', 'historical fiction', 'biography'"
21324,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction', 'romance'"
21323,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'children'"
163465,"'fiction', 'young-adult', 'children', 'history', 'historical fiction', 'biography'"
32430,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
32433,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
32435,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
32434,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
32437,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
32439,"'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal'"
32438,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
818372,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
17136,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
8584686,"'fiction', 'fantasy', 'paranormal', 'young-adult'"
161846,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
17675031,"'non-fiction', 'young-adult', 'history', 'historical fiction', 'biography'"
267243,"'fiction', 'history', 'historical fiction', 'biography'"
18170039,"'young-adult', 'romance', 'fantasy', 'paranormal', 'fiction'"
34988,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
456057,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'young-adult'"
17407233,"'romance', 'fiction'"
22055262,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'romance'"
24044596,"'romance', 'fiction'"
23719378,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'non-fiction'"
96472,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
23419,"'non-fiction', 'history', 'historical fiction', 'biography'"
857418,"'children', 'fiction'"
22151696,"'poetry', 'romance', 'fiction', 'young-adult', 'non-fiction'"
472025,"'non-fiction', 'history', 'historical fiction', 'biography'"
7094569,"'fiction', 'young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
13362536,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction'"
20439328,"'fiction', 'history', 'historical fiction', 'biography'"
14866,"'fiction', 'young-adult', 'mystery', 'thriller', 'crime', 'romance'"
153782,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'children', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
29579,"'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography'"
20309175,"'fiction', 'fantasy', 'paranormal', 'young-adult', 'romance'"
747061,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'fantasy', 'paranormal', 'young-adult'"
208146,"'fiction', 'history', 'historical fiction', 'biography', 'children', 'non-fiction'"
4961959,"'comics', 'graphic', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction'"
18077903,"'non-fiction', 'history', 'historical fiction', 'biography'"
18692431,"'young-adult', 'romance', 'fiction'"
17404452,"'romance', 'fiction'"
366337,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
11709037,'non-fiction'
490867,"'children', 'fiction', 'young-adult'"
15575,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
3985,"'fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic', 'fantasy', 'paranormal'"
382680,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
803171,"'children', 'fiction', 'fantasy', 'paranormal', 'young-adult', 'poetry'"
3895,"'non-fiction', 'history', 'historical fiction', 'biography'"
531197,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'children', 'history', 'historical fiction', 'biography'"
31426,"'poetry', 'fiction', 'non-fiction'"
11691,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'poetry'"
9865,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
9864,"'fiction', 'romance', 'fantasy', 'paranormal'"
30633,"'non-fiction', 'fiction'"
30636,"'non-fiction', 'fiction'"
92254,"'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'poetry', 'non-fiction'"
7823678,"'fiction', 'children', 'comics', 'graphic', 'young-adult', 'fantasy', 'paranormal'"
460548,"'children', 'fiction', 'fantasy', 'paranormal', 'poetry', 'young-adult'"
24790,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'romance', 'comics', 'graphic'"
24796,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'fantasy', 'paranormal', 'young-adult'"
7904453,"'fantasy', 'paranormal', 'fiction', 'romance', 'young-adult', 'mystery', 'thriller', 'crime'"
349929,"'fiction', 'history', 'historical fiction', 'biography'"
16248196,'non-fiction'
33,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
30,"'fiction', 'fantasy', 'paranormal', 'young-adult', 'children'"
36,"'fantasy', 'paranormal', 'non-fiction', 'fiction'"
34,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
816870,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'children'"
830791,"'fiction', 'mystery', 'thriller', 'crime'"
13642950,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'non-fiction'"
3975774,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
159418,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
688663,'non-fiction'
11650,"'fiction', 'history', 'historical fiction', 'biography'"
752900,"'fiction', 'poetry', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography'"
161415,'non-fiction'
10047589,"'fiction', 'romance'"
294430,"'fiction', 'mystery', 'thriller', 'crime', 'romance'"
71869,"'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'children'"
71867,"'young-adult', 'fiction', 'mystery', 'thriller', 'crime'"
71865,"'young-adult', 'fiction', 'romance', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
569564,"'history', 'historical fiction', 'biography', 'fiction', 'romance', 'poetry', 'non-fiction'"
86172,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction'"
1325218,"'fiction', 'children', 'young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'non-fiction'"
48183,"'fiction', 'romance'"
251519,"'fiction', 'romance'"
24876258,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
18655937,"'romance', 'fiction', 'young-adult'"
18722887,"'fiction', 'mystery', 'thriller', 'crime'"
11720382,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
7184,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime', 'young-adult'"
7186,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
16158535,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime'"
20983362,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime'"
49176,'non-fiction'
352921,"'mystery', 'thriller', 'crime', 'fiction'"
251446,'fiction'
16172634,"'romance', 'young-adult', 'fiction'"
162898,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'children'"
26506,"'romance', 'fiction', 'young-adult'"
3690427,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
303454,"'young-adult', 'fiction', 'children', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
23453099,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
19351490,"'fantasy', 'paranormal', 'fiction', 'children', 'young-adult', 'non-fiction'"
14889780,"'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal'"
24178,"'children', 'fiction', 'young-adult', 'fantasy', 'paranormal'"
109520,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'romance', 'young-adult'"
333907,"'mystery', 'thriller', 'crime', 'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
16164271,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult'"
13412515,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
2277378,"'mystery', 'thriller', 'crime', 'fiction'"
153785,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'history', 'historical fiction', 'biography', 'romance'"
17287009,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic', 'young-adult'"
3110,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'mystery', 'thriller', 'crime'"
13539044,"'fiction', 'romance', 'young-adult'"
15748898,"'romance', 'young-adult', 'fiction'"
4601396,"'fiction', 'mystery', 'thriller', 'crime'"
821056,"'fiction', 'fantasy', 'paranormal', 'non-fiction', 'children', 'poetry'"
8428984,"'fiction', 'young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
93728,"'young-adult', 'romance', 'fiction', 'children'"
93729,"'young-adult', 'romance', 'fiction', 'children'"
93722,"'romance', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
93724,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
93726,"'young-adult', 'romance', 'fiction', 'children'"
808853,"'children', 'fiction', 'fantasy', 'paranormal', 'young-adult'"
10603,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
10605,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
8142508,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
7058405,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
32682,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
697210,"'fiction', 'romance', 'mystery', 'thriller', 'crime', 'non-fiction'"
44644,'non-fiction'
1087204,"'romance', 'comics', 'graphic', 'young-adult', 'fiction'"
1087207,"'romance', 'comics', 'graphic', 'young-adult', 'fiction'"
11198480,"'non-fiction', 'fiction'"
408615,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic', 'fiction'"
12019355,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
722864,"'children', 'fiction', 'non-fiction', 'fantasy', 'paranormal'"
85459,"'romance', 'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal'"
105973,"'comics', 'graphic', 'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'young-adult'"
215492,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
7979,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'children'"
7973,"'fantasy', 'paranormal', 'fiction', 'romance', 'history', 'historical fiction', 'biography', 'young-adult'"
13545345,"'comics', 'graphic', 'children', 'young-adult', 'romance', 'fiction'"
37095,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
24934065,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'history', 'historical fiction', 'biography'"
110090,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'non-fiction', 'comics', 'graphic'"
13056511,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction'"
960,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance'"
968,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance'"
23955,"'fiction', 'mystery', 'thriller', 'crime'"
4922079,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
68396,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
25776210,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
161156,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
114187,"'romance', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
12989112,"'young-adult', 'romance', 'fiction'"
29367958,"'romance', 'fiction'"
11735983,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'romance'"
115130,"'fiction', 'mystery', 'thriller', 'crime', 'romance', 'young-adult'"
4952,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
4953,"'fiction', 'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic'"
4950,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
4954,'fiction'
4955,"'fiction', 'non-fiction'"
31538635,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'children'"
55354,"'non-fiction', 'fiction', 'history', 'historical fiction', 'biography'"
7354,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
112525,"'fiction', 'mystery', 'thriller', 'crime', 'young-adult'"
112520,"'fiction', 'fantasy', 'paranormal'"
17378508,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
16248139,"'fiction', 'romance'"
226162,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
22551743,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'young-adult'"
15790883,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
17455815,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction'"
15835685,"'young-adult', 'romance', 'fiction'"
13547180,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'mystery', 'thriller', 'crime'"
29925,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction'"
129237,"'non-fiction', 'history', 'historical fiction', 'biography'"
30334,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction'"
6080337,"'fiction', 'fantasy', 'paranormal'"
33729,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
33726,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
33722,"'romance', 'fiction', 'young-adult'"
33723,"'fiction', 'romance'"
236208,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
16045078,"'fiction', 'romance'"
17167042,"'romance', 'mystery', 'thriller', 'crime', 'fiction', 'young-adult'"
7146335,"'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
29981,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
154424,"'mystery', 'thriller', 'crime', 'fiction'"
154423,"'mystery', 'thriller', 'crime', 'fiction', 'romance', 'children', 'fantasy', 'paranormal'"
16158542,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
2880,"'fantasy', 'paranormal', 'comics', 'graphic', 'fiction', 'young-adult', 'romance'"
4978,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
9893331,"'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'romance'"
15818333,"'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
7081,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
7082,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
394535,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
51299,"'non-fiction', 'history', 'historical fiction', 'biography'"
11281852,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic', 'young-adult'"
